district,date,rainfall_mm,rainfall_normal_mm,tmax
Nadiya,2025-07-23,6.2,10.5,34.3
Nadiya,2025-07-24,30.5,10.5,33.8
Nadiya,2025-07-25,12.2,10.5,29.8
Nadiya,2025-07-26,10.5,10.5,31.1
Nadiya,2025-07-27,5.5,10.5,35.2
Nadiya,2025-07-28,0.3,10.5,33.7
Nadiya,2025-07-29,9.0,10.5,30.7
Nadiya,2025-07-30,24.3,10.5,34.8
Nadiya,2025-07-31,6.6,10.5,29.6
Nadiya,2025-08-01,2.5,9.5,33.8
Nadiya,2025-08-02,20.5,9.5,31.7
Nadiya,2025-08-03,0.2,9.5,32.4
Nadiya,2025-08-04,16.8,9.5,32.8
Nadiya,2025-08-05,1.2,9.5,33.6
Nadiya,2025-08-06,3.1,9.5,29.9
Nadiya,2025-08-07,0.8,9.5,29.9
Nadiya,2025-08-08,0.5,9.5,33.3
Nadiya,2025-08-09,2.9,9.5,33.5
Nadiya,2025-08-10,28.6,9.5,29.5
Nadiya,2025-08-11,3.0,9.5,30.9
Nadiya,2025-08-12,0.6,9.5,31.1
Nadiya,2025-08-13,2.6,9.5,30.1
Nadiya,2025-08-14,0.8,9.5,30.8
Nadiya,2025-08-15,2.8,9.5,29.6
Nadiya,2025-08-16,6.8,9.5,32.8
Nadiya,2025-08-17,13.9,9.5,32.9
Nadiya,2025-08-18,11.0,9.5,34.5
Nadiya,2025-08-19,3.6,9.5,30.7
Nadiya,2025-08-20,12.4,9.5,32.1
Nadiya,2025-08-21,2.3,9.5,34.1
Nadiya,2025-08-22,24.2,9.5,30.7
Nadiya,2025-08-23,15.8,9.5,32.7
Nadiya,2025-08-24,4.8,9.5,30.2
Nadiya,2025-08-25,23.1,9.5,31.8
Nadiya,2025-08-26,11.0,9.5,34.2
Nadiya,2025-08-27,4.3,9.5,31.6
Nadiya,2025-08-28,1.9,9.5,31.5
Nadiya,2025-08-29,0.2,9.5,30.0
Nadiya,2025-08-30,38.9,9.5,32.5
Nadiya,2025-08-31,16.9,9.5,33.7
Nadiya,2025-09-01,4.4,5.5,35.6
Nadiya,2025-09-02,2.0,5.5,31.1
Nadiya,2025-09-03,11.3,5.5,34.7
Nadiya,2025-09-04,13.3,5.5,32.6
Nadiya,2025-09-05,11.0,5.5,31.8
Nadiya,2025-09-06,1.7,5.5,34.4
Nadiya,2025-09-07,3.2,5.5,35.0
Nadiya,2025-09-08,38.0,5.5,35.2
Nadiya,2025-09-09,58.0,5.5,30.3
Nadiya,2025-09-10,73.6,5.5,32.6
Nadiya,2025-09-11,83.5,5.5,36.1
Nadiya,2025-09-12,92.1,5.5,30.9
Nadiya,2025-09-13,82.0,5.5,33.0
Nadiya,2025-09-14,78.4,5.5,34.8
Nadiya,2025-09-15,67.4,5.5,34.1
Nadiya,2025-09-16,62.6,5.5,33.7
Nadiya,2025-09-17,63.6,5.5,36.2
Nadiya,2025-09-18,73.7,5.5,34.1
Nadiya,2025-09-19,89.9,5.5,32.0
Nadiya,2025-09-20,80.3,5.5,35.4
Nadiya,2025-09-21,57.4,5.5,33.2
Nadiya,2025-09-22,15.4,5.5,32.0
Nadiya,2025-09-23,4.3,5.5,34.6
Nadiya,2025-09-24,1.2,5.5,29.6
Nadiya,2025-09-25,6.4,5.5,32.9
Nadiya,2025-09-26,3.8,5.5,34.6
Nadiya,2025-09-27,2.6,5.5,33.3
Nadiya,2025-09-28,14.5,5.5,31.5
Nadiya,2025-09-29,1.6,5.5,34.8
Nadiya,2025-09-30,4.0,5.5,31.7
Nadiya,2025-10-01,0.5,1.8,32.8
Nadiya,2025-10-02,2.3,1.8,29.6
Nadiya,2025-10-03,4.4,1.8,35.9
Nadiya,2025-10-04,1.4,1.8,30.7
Nadiya,2025-10-05,3.3,1.8,32.6
Nadiya,2025-10-06,1.4,1.8,34.1
Nadiya,2025-10-07,0.1,1.8,31.2
Nadiya,2025-10-08,2.5,1.8,34.0
Nadiya,2025-10-09,1.9,1.8,32.9
Nadiya,2025-10-10,1.5,1.8,32.1
Nadiya,2025-10-11,0.5,1.8,31.5
Nadiya,2025-10-12,1.2,1.8,33.2
Nadiya,2025-10-13,2.1,1.8,33.9
Nadiya,2025-10-14,6.8,1.8,34.5
Nadiya,2025-10-15,2.3,1.8,34.0
Nadiya,2025-10-16,1.2,1.8,32.9
Nadiya,2025-10-17,0.5,1.8,30.9
Nadiya,2025-10-18,4.7,1.8,31.1
Nadiya,2025-10-19,1.4,1.8,30.4
Nadiya,2025-10-20,0.6,1.8,32.4
Nadiya,2025-10-21,1.7,1.8,33.1
Nadiya,2025-10-22,1.0,1.8,33.1
Nadiya,2025-10-23,0.2,1.8,31.0
Nadiya,2025-10-24,0.9,1.8,31.3
Nadiya,2025-10-25,0.4,1.8,32.1
Nadiya,2025-10-26,0.1,1.8,32.2
Nadiya,2025-10-27,0.4,1.8,32.4
Nadiya,2025-10-28,0.7,1.8,33.4
Nadiya,2025-10-29,0.9,1.8,36.5
Nadiya,2025-10-30,0.2,1.8,31.5
Nadiya,2025-10-31,6.3,1.8,32.4
Nadiya,2025-11-01,0.4,0.5,29.0
Nadiya,2025-11-02,0.5,0.5,28.1
Nadiya,2025-11-03,0.6,0.5,31.1
Nadiya,2025-11-04,0.7,0.5,27.3
Nadiya,2025-11-05,0.4,0.5,25.1
Nadiya,2025-11-06,0.6,0.5,30.0
Nadiya,2025-11-07,0.9,0.5,27.9
Nadiya,2025-11-08,0.1,0.5,31.4
Nadiya,2025-11-09,0.0,0.5,27.2
Nadiya,2025-11-10,1.1,0.5,29.3
Nadiya,2025-11-11,0.3,0.5,32.8
Nadiya,2025-11-12,0.2,0.5,26.9
Nadiya,2025-11-13,0.3,0.5,30.0
Nadiya,2025-11-14,0.2,0.5,29.3
Nadiya,2025-11-15,1.2,0.5,30.9
Nadiya,2025-11-16,0.0,0.5,30.2
Nadiya,2025-11-17,0.2,0.5,26.0
Nadiya,2025-11-18,0.8,0.5,28.7
Nadiya,2025-11-19,0.1,0.5,28.4
Nadiya,2025-11-20,1.5,0.5,29.7
Nadiya,2025-11-21,0.3,0.5,31.5
Nadiya,2025-11-22,0.2,0.5,28.6
Nadiya,2025-11-23,0.1,0.5,26.3
Nadiya,2025-11-24,0.0,0.5,28.4
Nadiya,2025-11-25,0.1,0.5,32.5
Nadiya,2025-11-26,0.7,0.5,28.0
Nadiya,2025-11-27,1.3,0.5,27.8
Nadiya,2025-11-28,0.1,0.5,27.7
Nadiya,2025-11-29,0.1,0.5,27.7
Nadiya,2025-11-30,0.4,0.5,28.7
Nadiya,2025-12-01,0.4,0.3,26.6
Nadiya,2025-12-02,0.4,0.3,27.8
Nadiya,2025-12-03,0.3,0.3,28.0
Nadiya,2025-12-04,0.4,0.3,27.2
Nadiya,2025-12-05,0.3,0.3,27.0
Nadiya,2025-12-06,0.1,0.3,26.1
Nadiya,2025-12-07,0.1,0.3,26.6
Nadiya,2025-12-08,0.0,0.3,23.7
Nadiya,2025-12-09,0.3,0.3,25.5
Nadiya,2025-12-10,0.0,0.3,29.2
Nadiya,2025-12-11,0.4,0.3,25.6
Nadiya,2025-12-12,0.0,0.3,27.6
Nadiya,2025-12-13,0.2,0.3,22.9
Nadiya,2025-12-14,0.0,0.3,25.6
Nadiya,2025-12-15,0.1,0.3,25.0
Nadiya,2025-12-16,0.0,0.3,26.1
Nadiya,2025-12-17,0.2,0.3,21.8
Nadiya,2025-12-18,0.3,0.3,28.6
Nadiya,2025-12-19,0.0,0.3,25.6
Nadiya,2025-12-20,0.4,0.3,29.1
Nadiya,2025-12-21,0.0,0.3,28.4
Nadiya,2025-12-22,0.4,0.3,27.9
Nadiya,2025-12-23,0.4,0.3,26.0
Nadiya,2025-12-24,0.5,0.3,26.0
Nadiya,2025-12-25,0.3,0.3,24.4
Nadiya,2025-12-26,0.1,0.3,26.0
Nadiya,2025-12-27,0.2,0.3,27.0
Nadiya,2025-12-28,0.1,0.3,26.7
Nadiya,2025-12-29,0.0,0.3,28.6
Nadiya,2025-12-30,0.2,0.3,27.1
Nadiya,2025-12-31,0.7,0.3,26.4
Nadiya,2026-01-01,0.0,0.4,24.6
Nadiya,2026-01-02,0.5,0.4,24.7
Nadiya,2026-01-03,0.1,0.4,27.6
Nadiya,2026-01-04,0.1,0.4,28.5
Nadiya,2026-01-05,0.2,0.4,27.9
Nadiya,2026-01-06,0.4,0.4,24.6
Nadiya,2026-01-07,0.8,0.4,25.3
Nadiya,2026-01-08,1.2,0.4,28.3
Nadiya,2026-01-09,0.8,0.4,26.9
Nadiya,2026-01-10,0.3,0.4,24.8
Nadiya,2026-01-11,0.5,0.4,24.0
Nadiya,2026-01-12,0.4,0.4,24.3
Nadiya,2026-01-13,1.4,0.4,26.4
Nadiya,2026-01-14,0.3,0.4,26.0
Nadiya,2026-01-15,0.0,0.4,26.4
Nadiya,2026-01-16,0.3,0.4,26.3
Nadiya,2026-01-17,0.0,0.4,28.8
Nadiya,2026-01-18,0.0,0.4,23.7
Nadiya,2026-01-19,0.2,0.4,25.9
Nadiya,2026-01-20,0.8,0.4,24.6
Nadiya,2026-01-21,0.5,0.4,24.5
Nadiya,2026-01-22,1.5,0.4,26.6
Nadiya,2026-01-23,0.2,0.4,28.5
Nadiya,2026-01-24,0.0,0.4,29.9
Nadiya,2026-01-25,0.3,0.4,27.7
Nadiya,2026-01-26,0.1,0.4,25.3
Nadiya,2026-01-27,0.5,0.4,28.3
Nadiya,2026-01-28,0.0,0.4,28.0
Nadiya,2026-01-29,0.0,0.4,25.4
Nadiya,2026-01-30,0.1,0.4,25.1
Nadiya,2026-01-31,0.3,0.4,27.9
Nadiya,2026-02-01,0.0,0.3,30.5
Nadiya,2026-02-02,0.7,0.3,29.0
Nadiya,2026-02-03,0.8,0.3,30.0
Nadiya,2026-02-04,0.3,0.3,31.0
Nadiya,2026-02-05,0.2,0.3,27.7
Nadiya,2026-02-06,0.0,0.3,29.4
Nadiya,2026-02-07,0.1,0.3,28.2
Nadiya,2026-02-08,0.3,0.3,29.7
Nadiya,2026-02-09,0.2,0.3,29.1
Nadiya,2026-02-10,0.0,0.3,28.6
Nadiya,2026-02-11,0.1,0.3,26.3
Nadiya,2026-02-12,0.4,0.3,26.9
Nadiya,2026-02-13,0.3,0.3,26.8
Nadiya,2026-02-14,0.0,0.3,29.7
Nadiya,2026-02-15,0.2,0.3,29.7
Nadiya,2026-02-16,0.3,0.3,27.8
Nadiya,2026-02-17,0.1,0.3,26.8
Nadiya,2026-02-18,0.0,0.3,30.7
Nadiya,2026-02-19,0.2,0.3,26.4
Nadiya,2026-02-20,0.2,0.3,28.3
Nadiya,2026-02-21,0.4,0.3,28.8
Nadiya,2026-02-22,0.0,0.3,30.9
Nadiya,2026-02-23,0.6,0.3,26.8
Nadiya,2026-02-24,0.7,0.3,28.5
Nadiya,2026-02-25,0.4,0.3,29.5
Nadiya,2026-02-26,0.2,0.3,27.8
Nadiya,2026-02-27,0.4,0.3,31.3
Nadiya,2026-02-28,0.1,0.3,27.6
Nadiya,2026-03-01,0.1,0.5,33.6
Nadiya,2026-03-02,0.1,0.5,33.1
Nadiya,2026-03-03,1.0,0.5,29.2
Nadiya,2026-03-04,0.0,0.5,33.6
Nadiya,2026-03-05,0.1,0.5,33.1
Nadiya,2026-03-06,0.0,0.5,33.4
Nadiya,2026-03-07,0.5,0.5,33.3
Nadiya,2026-03-08,0.2,0.5,34.1
Nadiya,2026-03-09,0.2,0.5,35.2
Nadiya,2026-03-10,0.0,0.5,34.5
Nadiya,2026-03-11,0.1,0.5,33.5
Nadiya,2026-03-12,1.0,0.5,36.8
Nadiya,2026-03-13,0.1,0.5,32.8
Nadiya,2026-03-14,0.3,0.5,31.9
Nadiya,2026-03-15,0.1,0.5,34.5
Nadiya,2026-03-16,0.0,0.5,34.7
Nadiya,2026-03-17,0.6,0.5,34.2
Nadiya,2026-03-18,2.6,0.5,33.4
Nadiya,2026-03-19,0.3,0.5,32.4
Nadiya,2026-03-20,0.5,0.5,33.5
Nadiya,2026-03-21,1.0,0.5,33.3
Nadiya,2026-03-22,3.6,0.5,32.0
Nadiya,2026-03-23,0.1,0.5,33.4
Nadiya,2026-03-24,0.3,0.5,35.8
Nadiya,2026-03-25,1.2,0.5,33.2
Nadiya,2026-03-26,0.7,0.5,35.9
Nadiya,2026-03-27,0.4,0.5,35.3
Nadiya,2026-03-28,0.7,0.5,30.3
Nadiya,2026-03-29,0.3,0.5,35.1
Nadiya,2026-03-30,0.9,0.5,33.1
Nadiya,2026-03-31,0.3,0.5,36.7
Nadiya,2026-04-01,0.8,0.7,41.1
Nadiya,2026-04-02,0.2,0.7,38.8
Nadiya,2026-04-03,1.5,0.7,37.2
Nadiya,2026-04-04,0.9,0.7,41.3
Nadiya,2026-04-05,2.5,0.7,36.5
Nadiya,2026-04-06,1.4,0.7,41.1
Nadiya,2026-04-07,0.1,0.7,37.7
Nadiya,2026-04-08,0.4,0.7,40.3
Nadiya,2026-04-09,0.6,0.7,34.8
Nadiya,2026-04-10,0.2,0.7,38.4
Nadiya,2026-04-11,0.0,0.7,40.5
Nadiya,2026-04-12,0.8,0.7,38.0
Nadiya,2026-04-13,1.0,0.7,38.8
Nadiya,2026-04-14,1.5,0.7,38.5
Nadiya,2026-04-15,0.1,0.7,37.0
Nadiya,2026-04-16,0.4,0.7,39.3
Nadiya,2026-04-17,0.8,0.7,38.2
Nadiya,2026-04-18,0.3,0.7,40.2
Nadiya,2026-04-19,0.1,0.7,39.1
Nadiya,2026-04-20,0.2,0.7,40.9
Nadiya,2026-04-21,0.7,0.7,37.6
Nadiya,2026-04-22,0.0,0.7,39.2
Nadiya,2026-04-23,0.2,0.7,37.6
Nadiya,2026-04-24,0.1,0.7,38.7
Nadiya,2026-04-25,0.2,0.7,37.5
Nadiya,2026-04-26,0.3,0.7,40.0
Nadiya,2026-04-27,1.3,0.7,37.1
Nadiya,2026-04-28,0.8,0.7,39.2
Nadiya,2026-04-29,0.2,0.7,37.2
Nadiya,2026-04-30,0.5,0.7,37.1
Nadiya,2026-05-01,3.2,1.2,39.9
Nadiya,2026-05-02,0.1,1.2,38.5
Nadiya,2026-05-03,1.0,1.2,40.8
Nadiya,2026-05-04,0.5,1.2,42.8
Nadiya,2026-05-05,0.6,1.2,39.8
Nadiya,2026-05-06,1.0,1.2,40.7
Nadiya,2026-05-07,0.4,1.2,42.2
Nadiya,2026-05-08,7.2,1.2,40.6
Nadiya,2026-05-09,0.4,1.2,42.7
Nadiya,2026-05-10,1.3,1.2,42.3
Nadiya,2026-05-11,0.7,1.2,41.8
Nadiya,2026-05-12,0.7,1.2,41.9
Nadiya,2026-05-13,0.3,1.2,43.7
Nadiya,2026-05-14,0.8,1.2,42.6
Nadiya,2026-05-15,0.7,1.2,40.2
Nadiya,2026-05-16,2.3,1.2,40.7
Nadiya,2026-05-17,0.3,1.2,42.9
Nadiya,2026-05-18,0.2,1.2,39.8
Nadiya,2026-05-19,0.3,1.2,40.6
Nadiya,2026-05-20,1.6,1.2,46.6
Nadiya,2026-05-21,2.1,1.2,44.8
Nadiya,2026-05-22,0.2,1.2,47.5
Nadiya,2026-05-23,0.6,1.2,46.8
Nadiya,2026-05-24,0.7,1.2,41.8
Nadiya,2026-05-25,0.1,1.2,43.5
Nadiya,2026-05-26,2.3,1.2,44.3
Nadiya,2026-05-27,1.5,1.2,48.8
Nadiya,2026-05-28,0.1,1.2,43.9
Nadiya,2026-05-29,0.4,1.2,44.5
Nadiya,2026-05-30,0.7,1.2,44.0
Nadiya,2026-05-31,0.2,1.2,45.5
Nadiya,2026-06-01,11.4,6.0,40.7
Nadiya,2026-06-02,10.3,6.0,40.7
Nadiya,2026-06-03,5.0,6.0,45.2
Nadiya,2026-06-04,1.8,6.0,43.3
Nadiya,2026-06-05,1.8,6.0,42.9
Nadiya,2026-06-06,8.7,6.0,44.0
Nadiya,2026-06-07,5.7,6.0,41.2
Nadiya,2026-06-08,6.6,6.0,40.7
Nadiya,2026-06-09,1.9,6.0,43.3
Nadiya,2026-06-10,3.6,6.0,42.8
Nadiya,2026-06-11,18.0,6.0,40.6
Nadiya,2026-06-12,8.6,6.0,41.5
Nadiya,2026-06-13,2.6,6.0,39.8
Nadiya,2026-06-14,6.2,6.0,39.6
Nadiya,2026-06-15,0.0,6.0,40.3
Nadiya,2026-06-16,4.3,6.0,38.2
Nadiya,2026-06-17,6.0,6.0,39.1
Nadiya,2026-06-18,2.1,6.0,39.7
Nadiya,2026-06-19,7.6,6.0,38.3
Nadiya,2026-06-20,1.0,6.0,40.7
Nadiya,2026-06-21,3.8,6.0,39.6
Nadiya,2026-06-22,1.8,6.0,39.6
Nadiya,2026-06-23,7.3,6.0,39.9
Nadiya,2026-06-24,6.7,6.0,39.2
Nadiya,2026-06-25,1.1,6.0,41.4
Nadiya,2026-06-26,3.5,6.0,41.1
Nadiya,2026-06-27,3.8,6.0,39.9
Nadiya,2026-06-28,0.2,6.0,40.2
Nadiya,2026-06-29,2.1,6.0,38.5
Nadiya,2026-06-30,7.2,6.0,36.9
Nadiya,2026-07-01,1.8,10.5,32.3
Nadiya,2026-07-02,1.2,10.5,35.0
Nadiya,2026-07-03,5.7,10.5,31.1
Nadiya,2026-07-04,7.5,10.5,33.3
Nadiya,2026-07-05,0.1,10.5,33.7
Nadiya,2026-07-06,5.9,10.5,32.5
Nadiya,2026-07-07,7.2,10.5,32.3
Nadiya,2026-07-08,1.2,10.5,31.5
Nadiya,2026-07-09,25.1,10.5,35.8
Nadiya,2026-07-10,2.3,10.5,30.2
Nadiya,2026-07-11,7.6,10.5,39.6
Nadiya,2026-07-12,4.4,10.5,33.8
Nadiya,2026-07-13,16.6,10.5,31.2
Nadiya,2026-07-14,0.3,10.5,34.6
Nadiya,2026-07-15,0.0,10.5,33.0
