enterprise_id,date,txn_count,value_index,inflow_outflow,payer_diversity
37,2025-01-18,6,1.127,1.051,0.484
37,2025-01-19,3,1.17,1.17,0.691
37,2025-01-20,10,1.063,1.208,0.708
37,2025-01-21,12,1.14,1.334,0.766
37,2025-01-22,8,1.206,1.286,0.963
37,2025-01-23,11,1.098,1.203,0.544
37,2025-01-24,5,1.036,1.189,0.617
37,2025-01-25,10,1.204,1.079,0.77
37,2025-01-26,13,1.399,1.493,1.0
37,2025-01-27,10,0.91,1.064,0.455
37,2025-01-28,9,0.962,1.296,0.92
37,2025-01-29,10,0.991,1.27,0.716
37,2025-01-30,5,0.809,1.015,0.608
37,2025-01-31,11,1.038,1.203,0.59
37,2025-02-01,5,1.214,1.267,0.864
37,2025-02-02,8,1.31,1.281,0.96
37,2025-02-03,10,1.15,1.213,0.742
37,2025-02-04,7,1.281,1.332,0.611
37,2025-02-05,9,0.944,1.17,0.622
37,2025-02-06,5,1.153,1.221,0.674
37,2025-02-07,8,1.03,1.332,0.823
37,2025-02-08,5,1.129,1.041,0.547
37,2025-02-09,9,1.085,1.094,0.602
37,2025-02-10,10,1.137,1.237,0.738
37,2025-02-11,16,1.112,1.17,0.714
37,2025-02-12,17,1.159,1.291,0.886
37,2025-02-13,7,0.826,1.07,0.732
37,2025-02-14,5,1.067,1.246,0.82
37,2025-02-15,7,1.142,1.108,0.607
37,2025-02-16,6,1.305,1.459,0.861
37,2025-02-17,9,1.033,1.097,0.539
37,2025-02-18,10,1.288,1.247,0.836
37,2025-02-19,8,1.233,1.365,0.987
37,2025-02-20,3,0.882,1.049,0.72
37,2025-02-21,9,0.835,1.24,0.672
37,2025-02-22,10,1.297,1.307,0.806
37,2025-02-23,10,1.612,1.425,0.475
37,2025-02-24,6,1.044,1.198,0.675
37,2025-02-25,10,1.102,1.35,0.717
37,2025-02-26,11,1.388,1.407,0.823
37,2025-02-27,9,1.146,1.266,0.509
37,2025-02-28,7,1.114,1.231,0.7
37,2025-03-01,8,1.069,1.168,0.581
37,2025-03-02,10,1.24,1.208,0.584
37,2025-03-03,9,1.222,1.364,0.638
37,2025-03-04,5,1.267,1.303,0.881
37,2025-03-05,11,1.209,1.291,0.863
37,2025-03-06,7,1.266,1.301,0.547
37,2025-03-07,5,1.532,1.481,0.855
37,2025-03-08,13,0.914,1.369,0.851
37,2025-03-09,14,1.192,1.305,0.66
37,2025-03-10,1,1.313,1.414,0.87
37,2025-03-11,7,1.19,1.145,0.715
37,2025-03-12,14,1.446,1.388,0.778
37,2025-03-13,10,1.153,1.278,1.0
37,2025-03-14,14,1.169,1.264,0.561
37,2025-03-15,12,1.216,1.201,0.852
37,2025-03-16,11,1.261,1.369,0.815
37,2025-03-17,10,0.984,1.079,0.65
37,2025-03-18,9,1.523,1.468,0.562
37,2025-03-19,9,1.201,1.386,0.91
37,2025-03-20,6,1.245,1.213,0.634
37,2025-03-21,6,1.168,1.214,0.527
37,2025-03-22,10,0.948,1.227,0.766
37,2025-03-23,11,1.087,1.082,0.718
37,2025-03-24,12,1.58,1.401,0.803
37,2025-03-25,8,1.274,1.338,0.706
37,2025-03-26,9,1.311,1.144,0.599
37,2025-03-27,9,1.347,1.497,1.0
37,2025-03-28,10,1.309,1.482,0.756
37,2025-03-29,9,1.343,1.36,0.875
37,2025-03-30,9,0.957,1.028,0.388
37,2025-03-31,8,1.131,1.338,0.822
37,2025-04-01,5,1.383,1.242,0.919
37,2025-04-02,10,1.345,1.234,0.738
37,2025-04-03,6,1.293,1.311,0.734
37,2025-04-04,12,1.142,1.169,0.645
37,2025-04-05,4,0.954,1.072,0.724
37,2025-04-06,5,1.151,1.216,0.724
37,2025-04-07,11,1.208,1.104,0.752
37,2025-04-08,9,1.365,1.269,0.697
37,2025-04-09,7,1.012,1.23,0.695
37,2025-04-10,10,1.207,1.133,0.614
37,2025-04-11,7,1.09,1.049,0.441
37,2025-04-12,6,0.972,1.032,0.449
37,2025-04-13,10,1.025,1.062,0.523
37,2025-04-14,6,1.368,1.285,0.699
37,2025-04-15,6,1.038,1.111,0.495
37,2025-04-16,9,0.923,0.93,0.611
37,2025-04-17,11,1.043,1.266,0.587
37,2025-04-18,5,1.034,1.084,0.753
37,2025-04-19,7,1.172,1.106,0.87
37,2025-04-20,10,0.821,0.937,0.52
37,2025-04-21,6,1.143,1.048,0.527
37,2025-04-22,10,1.136,1.117,0.639
37,2025-04-23,7,0.987,1.144,0.626
37,2025-04-24,3,1.231,1.097,0.701
37,2025-04-25,10,0.971,1.08,0.402
37,2025-04-26,6,0.861,1.039,0.437
37,2025-04-27,6,0.916,1.058,0.541
37,2025-04-28,9,1.0,1.002,0.716
37,2025-04-29,3,1.045,1.022,0.627
37,2025-04-30,5,1.018,1.047,0.635
37,2025-05-01,8,0.963,1.087,0.601
37,2025-05-02,9,0.896,0.84,0.589
37,2025-05-03,3,0.95,1.043,0.731
37,2025-05-04,11,1.109,1.176,0.672
37,2025-05-05,9,1.057,1.027,0.523
37,2025-05-06,6,0.815,0.903,0.433
37,2025-05-07,10,1.017,0.985,0.574
37,2025-05-08,6,0.943,1.027,0.691
37,2025-05-09,7,0.87,0.974,0.712
37,2025-05-10,4,0.994,1.04,0.615
37,2025-05-11,10,0.819,0.835,0.615
37,2025-05-12,4,0.977,0.955,0.468
37,2025-05-13,5,0.886,0.88,0.501
37,2025-05-14,4,0.915,0.975,0.566
37,2025-05-15,5,0.968,0.98,0.478
37,2025-05-16,3,0.847,0.797,0.405
37,2025-05-17,18,1.059,0.96,0.686
37,2025-05-18,6,0.837,0.924,0.512
37,2025-05-19,8,0.822,0.877,0.44
37,2025-05-20,7,0.676,0.856,0.437
37,2025-05-21,4,0.81,0.841,0.697
37,2025-05-22,10,1.07,1.002,0.568
37,2025-05-23,7,0.656,0.806,0.364
37,2025-05-24,10,0.96,1.066,0.724
37,2025-05-25,5,1.004,1.051,0.402
37,2025-05-26,5,0.778,0.784,0.546
37,2025-05-27,8,0.73,0.777,0.41
37,2025-05-28,6,0.902,1.063,0.753
37,2025-05-29,7,0.899,0.863,0.532
37,2025-05-30,10,0.964,1.055,0.682
37,2025-05-31,11,0.881,0.9,0.511
37,2025-06-01,5,0.915,0.853,0.543
37,2025-06-02,6,0.792,0.822,0.542
37,2025-06-03,6,0.732,0.815,0.57
37,2025-06-04,7,0.809,0.929,0.57
37,2025-06-05,5,0.744,0.933,0.336
37,2025-06-06,7,0.804,0.777,0.402
37,2025-06-07,5,0.783,0.924,0.532
37,2025-06-08,8,0.716,0.923,0.562
37,2025-06-09,6,0.905,0.859,0.337
37,2025-06-10,4,0.801,0.744,0.469
37,2025-06-11,3,0.572,0.613,0.332
37,2025-06-12,2,0.605,0.726,0.453
37,2025-06-13,5,0.522,0.586,0.408
37,2025-06-14,2,0.799,0.777,0.424
37,2025-06-15,5,0.531,0.674,0.349
37,2025-06-16,5,0.674,0.673,0.375
37,2025-06-17,4,0.609,0.636,0.284
37,2025-06-18,3,0.803,0.839,0.38
37,2025-06-19,7,0.679,0.631,0.388
37,2025-06-20,4,0.571,0.769,0.55
37,2025-06-21,5,0.596,0.627,0.413
37,2025-06-22,6,0.761,0.812,0.331
37,2025-06-23,2,0.638,0.674,0.452
37,2025-06-24,7,0.693,0.684,0.302
37,2025-06-25,6,0.79,0.776,0.445
37,2025-06-26,8,0.628,0.735,0.451
37,2025-06-27,3,0.712,0.761,0.504
37,2025-06-28,8,0.817,0.762,0.519
37,2025-06-29,2,0.753,0.701,0.32
37,2025-06-30,5,0.744,0.753,0.388
37,2025-07-01,5,0.579,0.636,0.269
37,2025-07-02,3,0.471,0.53,0.341
37,2025-07-03,4,0.508,0.54,0.405
37,2025-07-04,3,0.395,0.468,0.189
37,2025-07-05,6,0.538,0.587,0.386
37,2025-07-06,8,0.542,0.48,0.207
37,2025-07-07,5,0.554,0.592,0.388
37,2025-07-08,5,0.554,0.558,0.344
37,2025-07-09,4,0.622,0.613,0.356
37,2025-07-10,2,0.514,0.541,0.349
37,2025-07-11,4,0.532,0.607,0.381
37,2025-07-12,6,0.575,0.582,0.28
37,2025-07-13,2,0.689,0.655,0.369
37,2025-07-14,5,0.627,0.573,0.34
37,2025-07-15,5,0.535,0.598,0.275
37,2025-07-16,3,0.613,0.606,0.342
37,2025-07-17,3,0.621,0.654,0.245
37,2025-07-18,3,0.577,0.603,0.427
37,2025-07-19,2,0.644,0.579,0.352
37,2025-07-20,0,0.568,0.571,0.349
37,2025-07-21,4,0.476,0.66,0.352
37,2025-07-22,9,0.627,0.656,0.368
37,2025-07-23,4,0.603,0.638,0.362
37,2025-07-24,3,0.569,0.548,0.308
37,2025-07-25,7,0.632,0.599,0.448
37,2025-07-26,0,0.497,0.53,0.276
37,2025-07-27,4,0.468,0.559,0.269
37,2025-07-28,6,0.573,0.616,0.398
37,2025-07-29,6,0.456,0.652,0.351
37,2025-07-30,8,0.667,0.692,0.543
37,2025-07-31,4,0.665,0.666,0.326
37,2025-08-01,7,0.577,0.614,0.37
37,2025-08-02,2,0.691,0.691,0.308
37,2025-08-03,5,0.666,0.69,0.464
37,2025-08-04,6,0.609,0.645,0.417
37,2025-08-05,7,0.714,0.743,0.518
37,2025-08-06,4,0.643,0.71,0.267
37,2025-08-07,5,0.701,0.795,0.376
37,2025-08-08,4,0.722,0.68,0.495
37,2025-08-09,6,0.475,0.642,0.276
37,2025-08-10,2,0.531,0.636,0.377
37,2025-08-11,5,1.064,0.997,0.582
37,2025-08-12,8,0.854,0.985,0.554
37,2025-08-13,6,0.777,1.079,0.706
37,2025-08-14,6,1.035,1.086,0.625
37,2025-08-15,4,0.965,1.058,0.713
37,2025-08-16,6,0.693,0.893,0.457
37,2025-08-17,5,0.924,0.897,0.439
37,2025-08-18,4,0.601,0.639,0.313
37,2025-08-19,2,0.622,0.637,0.341
37,2025-08-20,9,0.658,0.697,0.339
37,2025-08-21,5,0.711,0.743,0.468
37,2025-08-22,4,0.6,0.696,0.405
37,2025-08-23,4,0.579,0.678,0.487
37,2025-08-24,5,0.66,0.675,0.302
37,2025-08-25,5,0.823,0.69,0.408
37,2025-08-26,8,0.71,0.723,0.445
37,2025-08-27,3,0.663,0.695,0.439
37,2025-08-28,2,0.713,0.77,0.535
37,2025-08-29,3,0.613,0.666,0.496
37,2025-08-30,4,0.637,0.662,0.449
37,2025-08-31,6,0.624,0.636,0.407
37,2025-09-01,3,0.922,0.987,0.509
37,2025-09-02,5,0.856,0.974,0.458
37,2025-09-03,8,0.888,1.021,0.429
37,2025-09-04,5,1.177,1.149,0.622
37,2025-09-05,9,1.072,1.073,0.609
37,2025-09-06,9,1.005,1.032,0.558
37,2025-09-07,8,0.99,1.023,0.721
37,2025-09-08,7,0.716,0.968,0.543
37,2025-09-09,7,0.887,0.917,0.446
37,2025-09-10,4,1.091,0.991,0.474
37,2025-09-11,3,1.089,1.216,0.526
37,2025-09-12,14,0.811,1.19,0.514
37,2025-09-13,5,0.786,1.155,0.67
37,2025-09-14,12,1.028,0.997,0.622
37,2025-09-15,11,1.309,1.267,0.647
37,2025-09-16,11,1.026,1.062,0.585
37,2025-09-17,4,0.922,1.053,0.668
37,2025-09-18,6,1.087,1.161,0.82
37,2025-09-19,9,0.904,0.999,0.331
37,2025-09-20,5,0.774,1.023,0.56
37,2025-09-21,7,1.14,1.068,0.685
37,2025-09-22,7,0.865,1.065,0.599
37,2025-09-23,4,0.86,0.888,0.433
37,2025-09-24,10,1.039,1.143,0.537
37,2025-09-25,5,0.989,0.858,0.581
37,2025-09-26,5,1.054,1.135,0.62
37,2025-09-27,5,1.214,1.183,0.759
37,2025-09-28,6,1.141,1.077,0.633
37,2025-09-29,5,1.3,1.438,0.756
37,2025-09-30,7,1.208,1.268,0.797
37,2025-10-01,7,1.315,1.417,0.693
37,2025-10-02,13,1.518,1.691,0.723
37,2025-10-03,15,1.423,1.496,0.854
37,2025-10-04,17,1.443,1.635,0.769
37,2025-10-05,3,1.458,1.457,0.955
37,2025-10-06,14,1.338,1.554,1.0
37,2025-10-07,7,1.579,1.362,0.881
37,2025-10-08,10,1.429,1.691,0.703
37,2025-10-09,7,1.237,1.478,0.757
37,2025-10-10,12,1.205,1.477,0.704
37,2025-10-11,10,1.174,1.495,0.737
37,2025-10-12,7,1.289,1.481,0.595
37,2025-10-13,12,1.672,1.539,0.649
37,2025-10-14,10,1.19,1.31,0.762
37,2025-10-15,9,1.779,1.494,0.917
37,2025-10-16,4,1.054,1.219,0.59
37,2025-10-17,11,1.197,1.535,0.827
37,2025-10-18,13,1.548,1.466,1.0
37,2025-10-19,7,1.628,1.569,0.845
37,2025-10-20,13,1.493,1.529,0.899
37,2025-10-21,12,1.23,1.292,0.753
37,2025-10-22,6,1.362,1.427,0.879
37,2025-10-23,11,1.567,1.667,0.643
37,2025-10-24,8,1.526,1.451,0.659
37,2025-10-25,12,1.285,1.642,0.74
37,2025-10-26,6,1.786,1.771,0.837
37,2025-10-27,11,1.329,1.336,0.688
37,2025-10-28,12,1.259,1.302,0.929
37,2025-10-29,9,1.591,1.668,0.838
37,2025-10-30,9,1.059,1.413,0.696
37,2025-10-31,12,1.01,1.468,0.867
37,2025-11-01,8,1.288,1.301,0.671
37,2025-11-02,8,1.297,1.36,0.723
37,2025-11-03,9,1.859,1.628,0.914
37,2025-11-04,9,1.542,1.632,0.727
37,2025-11-05,12,1.43,1.459,0.959
37,2025-11-06,2,1.297,1.347,1.0
37,2025-11-07,12,1.152,1.407,0.488
37,2025-11-08,10,1.323,1.364,1.0
37,2025-11-09,4,1.602,1.601,0.987
37,2025-11-10,11,1.223,1.427,0.851
37,2025-11-11,7,1.171,1.149,0.602
37,2025-11-12,4,1.385,1.371,0.582
37,2025-11-13,8,1.577,1.533,0.903
37,2025-11-14,10,1.168,1.314,0.937
37,2025-11-15,6,1.439,1.398,0.79
37,2025-11-16,7,1.5,1.581,0.857
37,2025-11-17,11,1.235,1.394,0.821
37,2025-11-18,4,1.167,1.273,0.682
37,2025-11-19,7,1.453,1.38,0.981
37,2025-11-20,10,1.213,1.453,0.72
37,2025-11-21,7,1.298,1.296,0.821
37,2025-11-22,9,0.972,1.029,0.392
37,2025-11-23,8,1.262,1.295,0.71
37,2025-11-24,12,1.274,1.558,0.721
37,2025-11-25,8,1.327,1.422,0.939
37,2025-11-26,9,1.328,1.586,0.978
37,2025-11-27,5,1.305,1.314,0.608
37,2025-11-28,11,1.467,1.418,0.885
37,2025-11-29,12,1.298,1.448,0.899
37,2025-11-30,15,1.43,1.497,0.821
37,2025-12-01,9,1.261,1.361,0.845
37,2025-12-02,4,1.04,1.144,0.787
37,2025-12-03,11,1.106,1.347,0.537
37,2025-12-04,11,1.269,1.253,0.767
37,2025-12-05,11,1.037,1.16,0.553
37,2025-12-06,7,1.048,1.326,0.802
37,2025-12-07,8,1.289,1.204,0.697
37,2025-12-08,13,1.299,1.303,0.781
37,2025-12-09,8,1.616,1.415,0.837
37,2025-12-10,8,1.11,1.264,0.851
37,2025-12-11,7,0.993,1.106,0.502
37,2025-12-12,6,1.208,1.142,0.7
37,2025-12-13,10,1.258,1.251,0.784
37,2025-12-14,10,1.182,1.258,0.778
37,2025-12-15,8,1.357,1.296,0.816
37,2025-12-16,7,1.009,1.126,0.545
37,2025-12-17,15,1.363,1.356,0.551
37,2025-12-18,7,1.19,1.212,0.803
37,2025-12-19,17,1.388,1.335,0.79
37,2025-12-20,7,1.618,1.495,0.75
37,2025-12-21,8,1.119,1.316,0.875
37,2025-12-22,12,1.294,1.26,0.619
37,2025-12-23,4,1.179,1.382,0.844
37,2025-12-24,9,1.128,1.393,0.718
37,2025-12-25,10,1.135,1.092,0.666
37,2025-12-26,12,1.156,1.176,0.557
37,2025-12-27,3,1.584,1.545,0.944
37,2025-12-28,11,1.065,1.223,0.647
37,2025-12-29,5,1.211,1.239,0.695
37,2025-12-30,9,1.341,1.395,0.816
37,2025-12-31,6,0.956,1.078,0.531
37,2026-01-01,12,0.976,0.972,0.585
37,2026-01-02,11,1.048,1.085,0.366
37,2026-01-03,8,1.117,1.434,1.0
37,2026-01-04,11,0.973,1.068,0.763
37,2026-01-05,12,0.99,1.166,0.618
37,2026-01-06,4,0.873,1.033,0.715
37,2026-01-07,7,1.112,1.132,0.593
37,2026-01-08,11,1.071,1.271,0.55
37,2026-01-09,12,1.201,1.258,0.763
37,2026-01-10,5,1.276,1.411,0.627
37,2026-01-11,5,0.97,1.035,0.607
37,2026-01-12,13,1.54,1.413,0.369
37,2026-01-13,4,1.308,1.449,0.872
37,2026-01-14,11,1.392,1.403,0.919
37,2026-01-15,1,1.027,1.122,0.461
37,2026-01-16,6,0.902,1.03,0.6
37,2026-01-17,14,1.61,1.524,0.808
37,2026-01-18,12,1.306,1.268,0.814
37,2026-01-19,5,1.212,1.075,0.503
37,2026-01-20,4,1.08,1.139,0.675
37,2026-01-21,6,1.141,1.102,0.661
37,2026-01-22,8,1.172,1.156,0.651
37,2026-01-23,5,1.046,1.086,0.767
37,2026-01-24,11,1.243,1.332,0.728
37,2026-01-25,4,0.877,1.014,0.612
37,2026-01-26,6,1.167,1.32,0.761
37,2026-01-27,4,1.045,1.155,0.678
37,2026-01-28,9,1.039,1.051,0.463
37,2026-01-29,4,1.399,1.31,0.81
37,2026-01-30,10,1.359,1.286,0.66
37,2026-01-31,10,1.113,1.211,0.722
37,2026-02-01,3,1.185,1.236,0.541
37,2026-02-02,10,1.143,1.407,0.745
37,2026-02-03,8,1.082,1.276,0.776
37,2026-02-04,15,1.284,1.249,0.697
37,2026-02-05,5,1.129,1.083,0.577
37,2026-02-06,5,0.904,0.929,0.446
37,2026-02-07,8,1.489,1.403,0.925
37,2026-02-08,15,1.195,1.347,0.762
37,2026-02-09,7,1.286,1.279,0.805
37,2026-02-10,11,1.073,1.222,0.655
37,2026-02-11,9,1.231,1.214,0.516
37,2026-02-12,4,1.31,1.263,1.0
37,2026-02-13,7,1.295,1.437,0.853
37,2026-02-14,4,1.09,1.287,0.695
37,2026-02-15,6,1.041,1.132,0.543
37,2026-02-16,8,1.262,1.399,0.831
37,2026-02-17,13,1.542,1.405,0.715
37,2026-02-18,7,1.337,1.285,0.648
37,2026-02-19,5,1.343,1.235,0.544
37,2026-02-20,4,1.051,1.257,0.896
37,2026-02-21,11,1.013,1.051,0.756
37,2026-02-22,8,1.09,1.31,0.841
37,2026-02-23,14,1.143,1.283,0.741
37,2026-02-24,7,1.374,1.351,0.995
37,2026-02-25,11,1.062,1.222,0.534
37,2026-02-26,4,0.903,1.152,0.672
37,2026-02-27,8,1.061,1.083,0.57
37,2026-02-28,13,1.47,1.394,0.925
37,2026-03-01,11,1.254,1.428,0.838
37,2026-03-02,6,1.347,1.385,0.725
37,2026-03-03,8,1.29,1.262,0.82
37,2026-03-04,6,0.928,1.159,0.586
37,2026-03-05,15,1.303,1.387,1.0
37,2026-03-06,16,1.641,1.604,0.99
37,2026-03-07,3,1.341,1.208,0.755
37,2026-03-08,11,1.218,1.203,0.623
37,2026-03-09,6,1.38,1.525,0.799
37,2026-03-10,7,1.465,1.397,0.54
37,2026-03-11,8,1.196,1.101,0.767
37,2026-03-12,4,0.943,1.04,0.555
37,2026-03-13,6,0.95,1.022,0.61
37,2026-03-14,10,0.763,0.783,0.388
37,2026-03-15,6,0.898,0.927,0.567
37,2026-03-16,6,0.926,0.987,0.54
37,2026-03-17,9,0.961,1.099,0.682
37,2026-03-18,12,0.839,0.922,0.596
37,2026-03-19,7,0.91,1.03,0.674
37,2026-03-20,7,1.01,0.92,0.528
37,2026-03-21,3,1.11,1.114,0.649
37,2026-03-22,8,0.854,0.992,0.729
37,2026-03-23,4,0.677,0.866,0.455
37,2026-03-24,8,0.616,0.906,0.529
37,2026-03-25,5,0.81,0.887,0.585
37,2026-03-26,6,0.874,0.998,0.523
37,2026-03-27,6,0.986,1.054,0.562
37,2026-03-28,2,0.64,0.838,0.572
37,2026-03-29,7,0.798,0.875,0.355
37,2026-03-30,11,0.864,1.126,0.647
37,2026-03-31,5,0.784,0.949,0.612
37,2026-04-01,6,0.745,0.686,0.338
37,2026-04-02,2,0.644,0.666,0.398
37,2026-04-03,2,0.753,0.766,0.487
37,2026-04-04,6,0.574,0.653,0.326
37,2026-04-05,5,0.528,0.606,0.407
37,2026-04-06,4,0.41,0.57,0.318
37,2026-04-07,5,0.528,0.678,0.443
37,2026-04-08,3,0.597,0.592,0.415
37,2026-04-09,7,0.789,0.766,0.464
37,2026-04-10,3,0.607,0.568,0.32
37,2026-04-11,3,0.665,0.707,0.417
37,2026-04-12,2,0.49,0.523,0.262
37,2026-04-13,2,0.535,0.571,0.348
37,2026-04-14,2,0.699,0.655,0.372
37,2026-04-15,2,0.551,0.601,0.331
37,2026-04-16,6,0.62,0.599,0.393
37,2026-04-17,4,0.589,0.637,0.329
37,2026-04-18,8,0.486,0.576,0.301
37,2026-04-19,3,0.591,0.553,0.228
37,2026-04-20,3,0.515,0.535,0.22
37,2026-04-21,1,0.482,0.592,0.363
37,2026-04-22,1,0.619,0.663,0.443
37,2026-04-23,4,0.631,0.644,0.477
37,2026-04-24,7,0.733,0.684,0.443
37,2026-04-25,3,0.544,0.649,0.461
37,2026-04-26,3,0.575,0.576,0.314
37,2026-04-27,4,0.562,0.594,0.313
37,2026-04-28,6,0.709,0.628,0.374
37,2026-04-29,7,0.653,0.568,0.33
37,2026-04-30,3,0.597,0.682,0.308
37,2026-05-01,3,0.464,0.505,0.347
37,2026-05-02,6,0.529,0.618,0.367
37,2026-05-03,2,0.457,0.518,0.309
37,2026-05-04,4,0.396,0.575,0.402
37,2026-05-05,6,0.69,0.668,0.27
37,2026-05-06,2,0.556,0.563,0.35
37,2026-05-07,3,0.484,0.557,0.273
37,2026-05-08,3,0.483,0.561,0.349
37,2026-05-09,8,0.452,0.508,0.237
37,2026-05-10,3,0.53,0.53,0.28
37,2026-05-11,7,0.642,0.74,0.488
37,2026-05-12,5,0.788,0.741,0.491
37,2026-05-13,5,0.739,0.73,0.514
37,2026-05-14,2,0.694,0.713,0.376
37,2026-05-15,5,0.684,0.727,0.422
37,2026-05-16,4,0.783,0.757,0.539
37,2026-05-17,5,0.791,0.847,0.447
37,2026-05-18,4,0.775,0.805,0.453
37,2026-05-19,6,0.611,0.608,0.379
37,2026-05-20,5,0.698,0.802,0.41
37,2026-05-21,2,0.833,0.834,0.497
37,2026-05-22,7,0.798,0.699,0.416
37,2026-05-23,8,0.73,0.832,0.586
37,2026-05-24,6,0.766,0.755,0.555
37,2026-05-25,3,0.901,0.795,0.488
37,2026-05-26,4,0.721,0.743,0.461
37,2026-05-27,8,0.654,0.672,0.319
37,2026-05-28,4,0.653,0.659,0.337
37,2026-05-29,5,0.55,0.723,0.331
37,2026-05-30,6,0.744,0.728,0.39
37,2026-05-31,4,0.706,0.7,0.458
37,2026-06-01,9,0.97,0.988,0.643
37,2026-06-02,2,0.795,1.0,0.665
37,2026-06-03,6,0.992,0.985,0.558
37,2026-06-04,7,0.654,0.784,0.555
37,2026-06-05,7,1.0,0.901,0.486
37,2026-06-06,7,0.863,0.947,0.545
37,2026-06-07,6,0.851,1.077,0.507
37,2026-06-08,2,0.821,0.916,0.645
37,2026-06-09,6,0.913,0.874,0.536
37,2026-06-10,4,1.03,1.115,0.704
37,2026-06-11,6,0.917,1.05,0.706
37,2026-06-12,4,0.994,0.904,0.61
37,2026-06-13,7,0.906,0.949,0.553
37,2026-06-14,6,0.954,1.002,0.635
37,2026-06-15,3,1.017,1.005,0.499
37,2026-06-16,7,0.9,0.986,0.492
37,2026-06-17,5,0.768,0.86,0.567
37,2026-06-18,5,0.715,0.792,0.386
37,2026-06-19,7,1.015,0.927,0.43
37,2026-06-20,10,0.912,1.03,0.777
37,2026-06-21,9,0.963,0.965,0.508
37,2026-06-22,9,0.93,0.948,0.726
37,2026-06-23,7,1.078,1.045,0.482
37,2026-06-24,8,1.03,1.106,0.598
37,2026-06-25,6,0.925,0.981,0.465
37,2026-06-26,10,1.212,1.028,0.634
37,2026-06-27,9,0.979,1.027,0.414
37,2026-06-28,2,1.132,1.1,0.737
37,2026-06-29,8,1.001,1.001,0.533
37,2026-06-30,6,0.922,1.094,0.578
37,2026-07-01,8,1.018,1.127,0.493
37,2026-07-02,5,0.938,1.067,0.623
37,2026-07-03,11,0.858,1.029,0.578
37,2026-07-04,8,0.846,0.974,0.626
37,2026-07-05,5,1.009,1.059,0.589
37,2026-07-06,9,1.022,1.067,0.673
37,2026-07-07,9,0.973,1.097,0.702
37,2026-07-08,11,0.903,1.006,0.421
37,2026-07-09,4,0.931,0.95,0.54
37,2026-07-10,6,0.946,1.029,0.548
37,2026-07-11,7,0.964,1.09,0.656
37,2026-07-12,6,1.0,1.067,0.411
37,2026-07-13,5,0.757,1.046,0.521
37,2026-07-14,2,0.939,1.049,0.605
37,2026-07-15,8,0.941,1.115,0.53
38,2024-01-01,13,1.25,1.096,0.608
38,2024-01-02,9,0.951,0.997,0.595
38,2024-01-03,14,0.843,1.079,0.676
38,2024-01-04,14,1.019,1.062,0.551
38,2024-01-05,13,1.087,1.107,0.427
38,2024-01-06,13,0.831,1.028,0.531
38,2024-01-07,15,1.053,1.019,0.605
38,2024-01-08,13,0.804,0.892,0.597
38,2024-01-09,7,1.014,1.03,0.733
38,2024-01-10,16,0.8,1.023,0.763
38,2024-01-11,10,0.818,0.965,0.433
38,2024-01-12,8,0.878,0.915,0.625
38,2024-01-13,10,0.879,0.989,0.518
38,2024-01-14,12,0.973,0.972,0.558
38,2024-01-15,8,0.724,0.944,0.565
38,2024-01-16,12,0.886,0.941,0.533
38,2024-01-17,6,0.862,0.955,0.613
38,2024-01-18,10,1.259,1.05,0.557
38,2024-01-19,7,0.946,0.813,0.44
38,2024-01-20,13,0.951,1.0,0.494
38,2024-01-21,12,0.892,1.045,0.441
38,2024-01-22,10,0.999,1.073,0.713
38,2024-01-23,12,0.808,0.901,0.53
38,2024-01-24,19,1.123,1.12,0.719
38,2024-01-25,17,1.02,1.111,0.665
38,2024-01-26,15,1.073,1.023,0.599
38,2024-01-27,12,0.974,1.051,0.722
38,2024-01-28,11,0.971,1.009,0.617
38,2024-01-29,13,0.849,0.972,0.42
38,2024-01-30,16,0.968,1.035,0.565
38,2024-01-31,13,0.957,1.109,0.503
38,2024-02-01,8,0.925,1.026,0.641
38,2024-02-02,7,0.981,0.948,0.494
38,2024-02-03,14,1.061,1.173,0.617
38,2024-02-04,8,0.987,0.931,0.425
38,2024-02-05,12,0.848,1.012,0.547
38,2024-02-06,14,1.07,1.077,0.604
38,2024-02-07,14,0.921,1.051,0.658
38,2024-02-08,12,0.937,0.933,0.452
38,2024-02-09,11,0.674,0.857,0.509
38,2024-02-10,13,0.879,0.968,0.536
38,2024-02-11,11,1.011,1.056,0.463
38,2024-02-12,9,1.065,1.063,0.791
38,2024-02-13,10,0.985,1.019,0.729
38,2024-02-14,11,0.889,1.019,0.568
38,2024-02-15,7,0.764,0.931,0.56
38,2024-02-16,22,0.933,1.139,0.756
38,2024-02-17,14,1.026,0.978,0.647
38,2024-02-18,15,0.948,1.112,0.559
38,2024-02-19,5,0.829,0.999,0.698
38,2024-02-20,18,0.99,1.116,0.587
38,2024-02-21,16,0.993,1.126,0.67
38,2024-02-22,13,1.241,1.223,0.622
38,2024-02-23,12,0.97,1.012,0.612
38,2024-02-24,15,0.949,1.17,0.69
38,2024-02-25,20,1.127,1.174,0.715
38,2024-02-26,15,1.009,1.214,0.687
38,2024-02-27,5,0.947,1.078,0.641
38,2024-02-28,14,1.111,1.134,0.675
38,2024-02-29,15,0.918,0.973,0.643
38,2024-03-01,13,0.986,1.031,0.727
38,2024-03-02,11,0.962,1.078,0.626
38,2024-03-03,11,1.253,1.189,0.721
